Date & Time;use [kW];Grid [kW]
2012-08-23 19:45;2.57859;2.57859
2012-08-23 20:00;1.442391111;1.442391111
2012-08-23 20:15;0.528427778;0.528427778
2012-08-23 20:30;0.656498889;0.656498889
2012-08-23 20:45;0.594215556;0.594215556
2012-08-23 21:00;0.598827778;0.598827778
2012-08-23 21:15;2.546696666;2.546696666
2012-08-23 21:30;0.697433334;0.697433334
2012-08-23 21:45;2.131647778;2.131647778
2012-08-23 22:00;3.325525556;3.325525556
2012-08-23 22:15;0.745627778;0.745627778
2012-08-23 22:30;0.79667;0.79667
2012-08-23 22:45;2.632573334;2.632573334
2012-08-23 23:00;1.10882;1.10882
2012-08-23 23:15;2.106358889;2.106358889
2012-08-23 23:30;1.01603;1.01603
2012-08-23 23:45;2.322947778;2.322947778
2012-08-24 0:00;0.611093333;0.611093333
2012-08-24 0:15;1.890576666;1.890576666
2012-08-24 0:30;0.507552222;0.507552222
2012-08-24 0:45;1.937638889;1.937638889
2012-08-24 1:00;0.667135556;0.667135556
2012-08-24 1:15;2.029624444;2.029624444
2012-08-24 1:30;0.549437778;0.549437778
2012-08-24 1:45;1.807697778;1.807697778
2012-08-24 2:00;0.481251111;0.481251111
2012-08-24 2:15;1.907274444;1.907274444
2012-08-24 2:30;0.665947778;0.665947778
2012-08-24 2:45;0.543402222;0.543402222
2012-08-24 3:00;1.775333333;1.775333333
2012-08-24 3:15;0.467908889;0.467908889
2012-08-24 3:30;0.475167778;0.475167778
2012-08-24 3:45;0.658313333;0.658313333
2012-08-24 4:00;1.443768889;1.443768889
2012-08-24 4:15;0.489358889;0.489358889
2012-08-24 4:30;0.529062222;0.529062222
2012-08-24 4:45;0.589013334;0.589013334
2012-08-24 5:00;1.136721111;1.136721111
2012-08-24 5:15;0.929152222;0.929152222
2012-08-24 5:30;0.370261111;0.370261111
2012-08-24 5:45;0.499002223;0.499002223
2012-08-24 6:00;0.608252222;0.608252222
2012-08-24 6:15;1.933727778;1.933727778
2012-08-24 6:30;2.876032222;2.876032222
2012-08-24 6:45;1.26124;1.26124
2012-08-24 7:00;2.037087777;2.037087777
2012-08-24 7:15;2.374487778;2.374487778
2012-08-24 7:30;0.770024444;0.770024444
2012-08-24 7:45;2.03149;2.03149
2012-08-24 8:00;0.48415;0.48415
2012-08-24 8:15;2.010043333;2.010043333
2012-08-24 8:30;1.39066;1.39066
2012-08-24 8:45;1.49708;1.49708
2012-08-24 9:00;2.353853333;2.353853333
2012-08-24 9:15;0.494428889;0.494428889
